date,home_team,away_team,neutral,tournament,result,H_matches_played,H_wins,H_draws,H_losses,H_goals_scored,H_goals_conceded,H_goal_diff,H_points,A_matches_played,A_wins,A_draws,A_losses,A_goals_scored,A_goals_conceded,A_goal_diff,A_points,is_neutral,is_competitive
2022-06-09,South Sudan,Mali,True,African Cup of Nations qualification,A,10,3,1,6,0.8,1.2,-0.4,1.0,10,6,3,1,1.3,0.2,1.1,2.1,1,1
2022-06-09,Guinea-Bissau,São Tomé and Príncipe,True,African Cup of Nations qualification,H,10,2,3,5,0.9,1.6,-0.7,0.9,10,2,1,7,1.1,2.4,-1.3,0.7,1,1
2022-06-09,Nigeria,Sierra Leone,False,African Cup of Nations qualification,H,10,4,3,3,1.1,0.7,0.4,1.5,10,3,4,3,0.8,1.1,-0.3,1.3,0,1
2022-06-09,Burundi,Cameroon,True,African Cup of Nations qualification,A,10,4,3,3,1.9,1.1,0.8,1.5,10,6,3,1,1.7,0.9,0.8,2.1,1,1
2022-06-09,Guinea,Malawi,False,African Cup of Nations qualification,H,10,2,3,5,0.4,1.0,-0.6,0.9,10,3,1,6,0.8,1.6,-0.8,1.0,0,1
2022-06-09,Ethiopia,Egypt,True,African Cup of Nations qualification,H,10,1,5,4,1.1,1.6,-0.5,0.8,10,5,3,2,0.6,0.3,0.3,1.8,1,1
2022-06-09,Antigua and Barbuda,Cuba,True,CONCACAF Nations League,A,10,5,1,4,1.2,2.2,-1.0,1.6,10,5,0,5,1.6,1.0,0.6,1.5,1,1
2022-06-09,Panama,Martinique,False,CONCACAF Nations League,H,10,5,2,3,1.4,1.4,0.0,1.7,10,1,3,6,1.2,2.2,-1.0,0.6,0,1
2022-06-09,Canada,Curaçao,False,CONCACAF Nations League,H,10,7,1,2,1.7,0.4,1.3,2.2,10,4,2,4,1.9,1.1,0.8,1.4,0,1
2022-06-09,Barbados,Guadeloupe,True,CONCACAF Nations League,A,10,1,2,7,0.4,3.0,-2.6,0.5,10,4,1,5,2.0,1.3,0.7,1.3,1,1
2022-06-09,Lesotho,Ivory Coast,True,African Cup of Nations qualification,D,10,2,3,5,0.8,2.2,-1.4,0.9,10,5,2,3,1.5,1.1,0.4,1.7,1,1
2022-06-09,Belize,French Guiana,False,CONCACAF Nations League,D,10,2,1,7,1.0,2.0,-1.0,0.7,10,5,3,2,1.7,0.9,0.8,1.8,0,1
2022-06-09,Morocco,South Africa,False,African Cup of Nations qualification,H,10,5,3,2,1.6,1.2,0.4,1.8,10,5,3,2,0.9,0.7,0.2,1.8,0,1
2022-06-09,Aruba,Saint Kitts and Nevis,True,CONCACAF Nations League,A,10,2,1,7,1.0,3.4,-2.4,0.7,10,3,1,6,0.9,1.3,-0.4,1.0,1,1
2022-06-09,Dominica,Saint Lucia,False,CONCACAF Nations League,A,10,4,3,3,1.2,1.1,0.1,1.5,10,2,2,6,0.6,1.5,-0.9,0.8,0,1
2022-06-09,Gibraltar,Bulgaria,False,UEFA Nations League,D,10,0,2,8,0.2,3.2,-3.0,0.2,10,3,2,5,1.4,2.0,-0.6,1.1,0,1
2022-06-09,Kosovo,Northern Ireland,False,UEFA Nations League,H,10,2,3,5,1.1,1.3,-0.2,0.9,10,3,3,4,0.6,0.7,-0.1,1.2,0,1
2022-06-09,Portugal,Czech Republic,False,UEFA Nations League,H,10,7,2,1,2.5,0.5,2.0,2.3,10,4,4,2,1.9,1.1,0.8,1.6,0,1
2022-06-09,Switzerland,Spain,False,UEFA Nations League,A,10,3,4,3,1.4,1.0,0.4,1.3,10,7,2,1,2.1,0.7,1.4,2.3,0,1
2022-06-09,Sweden,Serbia,False,UEFA Nations League,A,10,5,0,5,1.2,1.0,0.2,1.5,10,7,1,2,2.0,0.9,1.1,2.2,0,1
2022-06-09,Greece,Cyprus,False,UEFA Nations League,H,10,5,2,3,0.9,0.7,0.2,1.7,10,1,3,6,0.5,1.9,-1.4,0.6,0,1
2022-06-09,Norway,Slovenia,False,UEFA Nations League,D,10,7,2,1,2.4,0.5,1.9,2.3,10,3,3,4,1.2,1.5,-0.3,1.2,0,1
2022-06-09,North Macedonia,Georgia,False,UEFA Nations League,A,10,5,3,2,1.8,1.0,0.8,1.8,10,6,1,3,1.6,1.3,0.3,1.9,0,1
2022-06-09,Malta,Estonia,False,UEFA Nations League,A,10,3,1,6,0.8,2.3,-1.5,1.0,10,2,2,6,0.5,1.4,-0.9,0.8,0,1
2022-06-09,New Zealand,Oman,True,Friendly,D,10,8,0,2,2.4,0.6,1.8,2.4,10,4,2,4,1.3,0.9,0.4,1.4,1,0
2022-06-09,Saudi Arabia,Venezuela,True,Friendly,A,10,3,3,4,0.5,0.7,-0.2,1.2,10,3,0,7,1.0,1.9,-0.9,0.9,1,0
2022-06-09,Cayman Islands,Puerto Rico,False,CONCACAF Nations League,A,10,2,3,5,0.6,2.6,-2.0,0.9,10,5,1,4,1.7,1.5,0.2,1.6,0,1
2022-06-09,San Marino,Iceland,False,Friendly,A,10,0,0,10,0.2,4.2,-4.0,0.0,10,1,6,3,1.2,1.9,-0.7,0.9,0,0
2022-06-10,Dominican Republic,Guatemala,False,CONCACAF Nations League,D,10,3,2,5,1.2,1.1,0.1,1.1,10,5,3,2,1.4,0.9,0.5,1.8,0,1
2022-06-10,Albania,Israel,False,UEFA Nations League,A,10,4,2,4,1.1,1.3,-0.2,1.4,10,4,2,4,2.2,2.3,-0.1,1.4,0,1
2022-06-10,United States,Grenada,False,CONCACAF Nations League,H,10,5,3,2,1.4,0.6,0.8,1.8,10,1,2,7,0.6,2.0,-1.4,0.5,0,1
2022-06-10,Saint Vincent and the Grenadines,Trinidad and Tobago,False,CONCACAF Nations League,A,10,1,1,8,0.8,3.1,-2.3,0.4,10,3,4,3,1.5,1.2,0.3,1.3,0,1
2022-06-10,Bahamas,Nicaragua,False,CONCACAF Nations League,A,10,2,2,6,0.7,2.3,-1.6,0.8,10,5,3,2,1.8,1.0,0.8,1.8,0,1
2022-06-10,Austria,France,False,UEFA Nations League,D,10,4,1,5,1.9,1.6,0.3,1.3,10,7,2,1,2.7,0.8,1.9,2.3,0,1
2022-06-10,Denmark,Croatia,False,UEFA Nations League,A,10,8,0,2,2.3,0.9,1.4,2.4,10,6,3,1,2.1,0.9,1.2,2.1,0,1
2022-06-10,Belarus,Kazakhstan,True,UEFA Nations League,D,10,3,1,6,0.8,1.4,-0.6,1.0,10,4,1,5,0.8,1.7,-0.9,1.3,1,1
2022-06-10,Andorra,Liechtenstein,False,UEFA Nations League,H,10,3,1,6,0.7,1.9,-1.2,1.0,10,0,1,9,0.1,3.2,-3.1,0.1,0,1
2022-06-10,South Korea,Paraguay,False,Friendly,D,10,8,0,2,2.1,0.7,1.4,2.4,10,1,2,7,0.4,1.9,-1.5,0.5,0,0
2022-06-10,Chile,Tunisia,True,Kirin Cup,A,10,4,1,5,1.1,1.6,-0.5,1.3,10,4,2,4,1.0,0.5,0.5,1.4,1,1
2022-06-10,Japan,Ghana,False,Kirin Cup,H,10,7,1,2,1.5,0.5,1.0,2.2,10,2,5,3,1.0,1.1,-0.1,1.1,0,1
2022-06-10,Moldova,Latvia,False,UEFA Nations League,A,10,2,1,7,0.8,2.1,-1.3,0.7,10,4,3,3,1.0,0.7,0.3,1.5,0,1
2022-06-10,Azerbaijan,Slovakia,False,UEFA Nations League,A,10,0,3,7,0.5,1.9,-1.4,0.3,10,4,2,4,1.5,0.9,0.6,1.4,0,1
2022-06-11,Mexico,Suriname,False,CONCACAF Nations League,H,10,5,4,1,0.8,0.5,0.3,1.9,10,4,1,5,1.4,1.5,-0.1,1.3,0,1
2022-06-11,Guyana,Haiti,False,CONCACAF Nations League,A,10,4,1,5,1.5,1.7,-0.2,1.3,10,5,1,4,2.0,1.8,0.2,1.6,0,1
2022-06-11,Kuwait,Nepal,False,AFC Asian Cup qualification,H,10,2,2,6,0.7,1.8,-1.1,0.8,10,4,1,5,0.7,1.3,-0.6,1.3,0,1
2022-06-11,Indonesia,Jordan,True,AFC Asian Cup qualification,A,10,5,4,1,2.0,1.2,0.8,1.9,10,6,0,4,1.7,1.2,0.5,1.8,1,1
2022-06-11,Yemen,Palestine,True,AFC Asian Cup qualification,A,10,1,2,7,0.2,2.0,-1.8,0.5,10,5,1,4,1.7,1.7,0.0,1.6,1,1
2022-06-11,Sri Lanka,Thailand,True,AFC Asian Cup qualification,A,10,1,3,6,1.1,2.2,-1.1,0.6,10,7,2,1,1.9,0.5,1.4,2.3,1,1
2022-06-11,Bangladesh,Turkmenistan,True,AFC Asian Cup qualification,A,10,1,5,4,0.6,1.2,-0.6,0.8,10,4,1,5,1.3,1.7,-0.4,1.3,1,1
2022-06-11,Mongolia,Philippines,False,AFC Asian Cup qualification,A,10,1,2,7,0.3,2.9,-2.6,0.5,10,3,2,5,1.6,1.3,0.3,1.1,0,1
2022-06-11,Cambodia,Hong Kong,True,AFC Asian Cup qualification,A,10,4,0,6,1.2,2.9,-1.7,1.2,10,2,1,7,0.5,2.0,-1.5,0.7,1,1
2022-06-11,Malaysia,Bahrain,False,AFC Asian Cup qualification,A,10,6,0,4,2.1,1.6,0.5,1.8,10,7,0,3,1.4,1.0,0.4,2.1,0,1
2022-06-11,Singapore,Tajikistan,True,AFC Asian Cup qualification,A,10,5,1,4,1.5,1.3,0.2,1.6,10,4,3,3,1.6,0.9,0.7,1.5,1,1
2022-06-11,Kyrgyzstan,Myanmar,False,AFC Asian Cup qualification,H,10,5,0,5,2.1,1.8,0.3,1.5,10,1,0,9,0.7,3.4,-2.7,0.3,0,1
2022-06-11,Uzbekistan,Maldives,False,AFC Asian Cup qualification,H,10,6,0,4,2.0,1.3,0.7,1.8,10,3,3,4,1.2,1.4,-0.2,1.2,0,1
2022-06-11,Ukraine,Armenia,True,UEFA Nations League,H,10,4,5,1,1.4,0.9,0.5,1.7,10,2,2,6,0.5,2.9,-2.4,0.8,1,1
2022-06-11,India,Afghanistan,False,AFC Asian Cup qualification,H,10,5,2,3,1.3,1.0,0.3,1.7,10,2,4,4,1.0,1.3,-0.3,1.0,0,1
2022-06-11,Uruguay,Panama,False,Friendly,H,10,5,1,4,1.2,1.2,0.0,1.6,10,5,2,3,1.6,1.2,0.4,1.7,0,0
2022-06-11,Montserrat,Bermuda,True,CONCACAF Nations League,H,10,3,3,4,1.4,1.6,-0.2,1.2,10,2,3,5,1.8,2.1,-0.3,0.9,1,1
2022-06-11,United States Virgin Islands,Bonaire,False,CONCACAF Nations League,A,10,1,1,8,0.5,2.6,-2.1,0.4,10,4,2,4,1.9,2.5,-0.6,1.4,0,1
2022-06-11,Sint Maarten,Turks and Caicos Islands,True,CONCACAF Nations League,H,10,1,3,6,1.4,3.6,-2.2,0.6,10,3,0,7,1.5,4.8,-3.3,0.9,1,1
2022-06-11,Hungary,Germany,False,UEFA Nations League,D,10,5,1,4,1.2,0.8,0.4,1.6,10,7,3,0,3.4,0.5,2.9,2.4,0,1
2022-06-11,Wales,Belgium,False,UEFA Nations League,D,10,4,4,2,1.5,1.0,0.5,1.6,10,5,2,3,2.3,1.4,0.9,1.7,0,1
2022-06-11,Netherlands,Poland,False,UEFA Nations League,D,10,8,2,0,3.2,0.8,2.4,2.6,10,6,2,2,2.5,1.3,1.2,2.0,0,1
2022-06-11,England,Italy,False,UEFA Nations League,D,10,6,3,1,3.2,0.5,2.7,2.1,10,4,3,3,1.5,1.2,0.3,1.5,0,1
2022-06-11,Republic of Ireland,Scotland,False,UEFA Nations League,H,10,4,4,2,1.5,0.6,0.9,1.6,10,7,2,1,1.6,0.8,0.8,2.3,0,1
2022-06-11,Montenegro,Bosnia and Herzegovina,False,UEFA Nations League,D,10,3,2,5,0.9,1.3,-0.4,1.1,10,3,3,4,0.9,1.1,-0.2,1.2,0,1
2022-06-11,Faroe Islands,Lithuania,False,UEFA Nations League,H,10,2,1,7,0.6,1.6,-1.0,0.7,10,2,1,7,0.6,2.3,-1.7,0.7,0,1
2022-06-11,Luxembourg,Turkey,False,UEFA Nations League,A,10,3,1,6,0.9,1.9,-1.0,1.0,10,6,1,3,2.8,1.5,1.3,1.9,0,1
2022-06-11,Ecuador,Cape Verde,True,Friendly,H,10,4,5,1,1.2,0.9,0.3,1.7,10,5,2,3,1.5,0.7,0.8,1.7,1,0
2022-06-11,Romania,Finland,False,UEFA Nations League,H,10,3,3,4,0.8,0.8,0.0,1.2,10,4,2,4,1.1,1.1,0.0,1.4,0,1
2022-06-12,Spain,Czech Republic,False,UEFA Nations League,H,10,7,2,1,1.8,0.7,1.1,2.3,10,4,4,2,1.9,1.0,0.9,1.6,0,1
2022-06-12,Switzerland,Portugal,False,UEFA Nations League,H,10,3,3,4,1.4,1.1,0.3,1.2,10,7,2,1,2.4,0.4,2.0,2.3,0,1
2022-06-12,Martinique,Panama,False,CONCACAF Nations League,D,10,0,3,7,0.9,2.7,-1.8,0.3,10,4,2,4,1.4,1.6,-0.2,1.4,0,1
2022-06-12,Cuba,Antigua and Barbuda,False,CONCACAF Nations League,H,10,5,0,5,1.3,1.0,0.3,1.5,10,5,1,4,1.1,1.9,-0.8,1.6,0,1
2022-06-12,Guadeloupe,Barbados,False,CONCACAF Nations League,H,10,4,1,5,1.9,1.2,0.7,1.3,10,1,2,7,0.4,3.0,-2.6,0.5,0,1
2022-06-12,Saint Kitts and Nevis,Saint Martin,False,CONCACAF Nations League,D,10,4,1,5,1.2,1.4,-0.2,1.3,10,3,1,6,1.3,1.9,-0.6,1.0,0,1
2022-06-12,Puerto Rico,British Virgin Islands,False,CONCACAF Nations League,H,10,6,1,3,2.0,1.0,1.0,1.9,10,0,2,8,0.7,3.6,-2.9,0.2,0,1
2022-06-12,Saint Lucia,Anguilla,False,CONCACAF Nations League,H,10,3,2,5,0.6,1.3,-0.7,1.1,10,0,2,8,0.3,5.0,-4.7,0.2,0,1
2022-06-12,North Macedonia,Gibraltar,False,UEFA Nations League,H,10,5,2,3,1.6,1.1,0.5,1.7,10,0,3,7,0.3,3.0,-2.7,0.3,0,1
2022-06-12,Northern Ireland,Cyprus,False,UEFA Nations League,D,10,2,3,5,0.7,1.0,-0.3,0.9,10,1,3,6,0.5,2.0,-1.5,0.6,0,1
2022-06-12,Greece,Kosovo,False,UEFA Nations League,H,10,6,1,3,1.1,0.6,0.5,1.9,10,3,2,5,1.3,1.4,-0.1,1.1,0,1
2022-06-12,Georgia,Bulgaria,False,UEFA Nations League,D,10,7,1,2,1.9,0.9,1.0,2.2,10,2,3,5,1.4,2.1,-0.7,0.9,0,1
2022-06-12,Malta,San Marino,False,UEFA Nations League,H,10,3,1,6,0.9,2.4,-1.5,1.0,10,0,0,10,0.1,3.6,-3.5,0.0,0,1
2022-06-12,Iran,Algeria,True,Friendly,A,10,8,1,1,1.5,0.4,1.1,2.5,10,6,1,3,1.4,0.7,0.7,1.9,1,0
2022-06-12,Slovenia,Serbia,False,UEFA Nations League,D,10,2,4,4,1.1,1.5,-0.4,1.0,10,7,1,2,1.7,0.8,0.9,2.2,0,1
2022-06-12,Norway,Sweden,False,UEFA Nations League,H,10,6,3,1,2.2,0.5,1.7,2.1,10,4,0,6,1.0,1.0,0.0,1.2,0,1
2022-06-13,Nicaragua,Bahamas,False,CONCACAF Nations League,H,10,5,3,2,1.7,1.0,0.7,1.8,10,2,1,7,0.6,2.4,-1.8,0.7,0,1
2022-06-13,Trinidad and Tobago,Saint Vincent and the Grenadines,False,CONCACAF Nations League,H,10,4,3,3,1.6,1.1,0.5,1.5,10,1,1,8,0.8,3.2,-2.4,0.4,0,1
2022-06-13,São Tomé and Príncipe,Nigeria,True,African Cup of Nations qualification,A,10,1,1,8,0.9,2.8,-1.9,0.4,10,4,3,3,1.1,0.8,0.3,1.5,1,1
2022-06-13,Sierra Leone,Guinea-Bissau,True,African Cup of Nations qualification,D,10,3,3,4,0.9,1.3,-0.4,1.2,10,2,3,5,1.0,1.5,-0.5,0.9,1,1
2022-06-13,Morocco,Liberia,False,African Cup of Nations qualification,H,10,5,3,2,1.7,1.3,0.4,1.8,10,2,0,8,0.6,1.7,-1.1,0.6,0,1
2022-06-13,Honduras,Canada,False,CONCACAF Nations League,H,10,1,1,8,0.6,1.7,-1.1,0.4,10,8,0,2,2.1,0.4,1.7,2.4,0,1
2022-06-13,Australia,Peru,True,FIFA World Cup qualification,D,10,4,3,3,1.5,1.1,0.4,1.5,10,6,2,2,1.4,0.5,0.9,2.0,1,1
2022-06-13,Denmark,Austria,False,UEFA Nations League,H,10,7,0,3,2.2,1.0,1.2,2.1,10,4,2,4,1.8,1.2,0.6,1.4,0,1
2022-06-13,France,Croatia,False,UEFA Nations League,A,10,7,2,1,2.7,0.8,1.9,2.3,10,6,3,1,2.1,0.9,1.2,2.1,0,1
2022-06-13,Iceland,Israel,False,UEFA Nations League,D,10,2,5,3,1.2,1.8,-0.6,1.1,10,4,2,4,2.0,2.4,-0.4,1.4,0,1
2022-06-13,Azerbaijan,Belarus,False,UEFA Nations League,H,10,0,2,8,0.4,1.9,-1.5,0.2,10,3,2,5,0.7,1.2,-0.5,1.1,0,1
2022-06-13,Kazakhstan,Slovakia,False,UEFA Nations League,H,10,4,2,4,0.9,1.7,-0.8,1.4,10,5,2,3,1.6,0.8,0.8,1.7,0,1
2022-06-13,Albania,Estonia,False,Friendly,D,10,4,2,4,1.1,1.1,0.0,1.4,10,3,2,5,0.7,1.4,-0.7,1.1,0,0
2022-06-13,Guatemala,Dominican Republic,False,CONCACAF Nations League,H,10,5,4,1,1.5,0.7,0.8,1.9,10,3,3,4,1.3,1.1,0.2,1.2,0,1
2022-06-14,French Guiana,Belize,False,CONCACAF Nations League,H,10,4,4,2,1.5,1.0,0.5,1.6,10,1,2,7,0.9,2.1,-1.2,0.5,0,1
2022-06-14,Costa Rica,New Zealand,True,FIFA World Cup qualification,H,10,7,1,2,1.1,0.5,0.6,2.2,10,7,1,2,2.2,0.5,1.7,2.2,1,1
2022-06-14,Kuwait,Jordan,False,AFC Asian Cup qualification,A,10,3,2,5,1.1,1.7,-0.6,1.1,10,6,0,4,1.6,1.2,0.4,1.8,0,1
2022-06-14,Indonesia,Nepal,True,AFC Asian Cup qualification,H,10,5,3,2,2.0,1.3,0.7,1.8,10,3,1,6,0.7,1.7,-1.0,1.0,1,1
2022-06-14,Palestine,Philippines,True,AFC Asian Cup qualification,H,10,6,1,3,2.2,1.2,1.0,1.9,10,4,2,4,1.7,1.1,0.6,1.4,1,1
2022-06-14,Mongolia,Yemen,False,AFC Asian Cup qualification,H,10,1,2,7,0.3,2.4,-2.1,0.5,10,0,2,8,0.1,2.5,-2.4,0.2,0,1
2022-06-14,Uzbekistan,Thailand,False,AFC Asian Cup qualification,H,10,6,0,4,2.3,1.3,1.0,1.8,10,7,2,1,1.9,0.5,1.4,2.3,0,1
2022-06-14,India,Hong Kong,False,AFC Asian Cup qualification,H,10,5,2,3,1.3,1.0,0.3,1.7,10,3,0,7,0.8,2.0,-1.2,0.9,0,1
2022-06-14,Afghanistan,Cambodia,True,AFC Asian Cup qualification,D,10,2,3,5,1.0,1.4,-0.4,0.9,10,4,0,6,1.1,2.8,-1.7,1.2,1,1
2022-06-14,Bahrain,Turkmenistan,True,AFC Asian Cup qualification,H,10,8,0,2,1.6,0.8,0.8,2.4,10,4,1,5,1.3,1.8,-0.5,1.3,1,1
2022-06-14,Malaysia,Bangladesh,False,AFC Asian Cup qualification,H,10,6,0,4,2.1,1.3,0.8,1.8,10,1,4,5,0.6,1.3,-0.7,0.7,0,1
2022-06-14,Myanmar,Singapore,True,AFC Asian Cup qualification,A,10,1,0,9,0.6,2.8,-2.2,0.3,10,4,1,5,1.2,1.4,-0.2,1.3,1,1
2022-06-14,Kyrgyzstan,Tajikistan,False,AFC Asian Cup qualification,D,10,6,0,4,2.3,1.7,0.6,1.8,10,4,3,3,1.4,0.9,0.5,1.5,0,1
2022-06-14,Jamaica,Mexico,False,CONCACAF Nations League,D,10,2,3,5,1.1,1.8,-0.7,0.9,10,5,4,1,0.9,0.4,0.5,1.9,0,1
2022-06-14,Haiti,Guyana,True,CONCACAF Nations League,H,10,5,1,4,2.0,1.9,0.1,1.6,10,4,1,5,1.7,2.0,-0.3,1.3,1,1
2022-06-14,El Salvador,United States,False,CONCACAF Nations League,D,10,2,2,6,0.9,1.6,-0.7,0.8,10,6,2,2,1.8,0.5,1.3,2.0,0,1
2022-06-14,Maldives,Sri Lanka,True,AFC Asian Cup qualification,H,10,3,2,5,1.1,1.7,-0.6,1.1,10,1,3,6,1.1,1.9,-0.8,0.6,1,1
2022-06-14,South Korea,Egypt,False,Friendly,H,10,7,1,2,2.2,0.9,1.3,2.2,10,5,3,2,0.6,0.4,0.2,1.8,0,0
2022-06-14,Romania,Montenegro,False,UEFA Nations League,A,10,3,3,4,0.7,0.8,-0.1,1.2,10,3,3,4,1.0,1.0,0.0,1.2,0,1
2022-06-14,England,Hungary,False,UEFA Nations League,A,10,5,4,1,2.8,0.5,2.3,1.9,10,5,2,3,1.3,0.8,0.5,1.7,0,1
2022-06-14,Germany,Italy,False,UEFA Nations League,H,10,6,4,0,2.9,0.6,2.3,2.2,10,3,4,3,1.0,1.2,-0.2,1.3,0,1
2022-06-14,Netherlands,Wales,False,UEFA Nations League,H,10,7,3,0,3.0,1.0,2.0,2.4,10,4,4,2,1.6,1.1,0.5,1.6,0,1
2022-06-14,Poland,Belgium,False,UEFA Nations League,A,10,5,3,2,2.0,1.4,0.6,1.8,10,4,3,3,2.1,1.5,0.6,1.5,0,1
2022-06-14,Ukraine,Republic of Ireland,True,UEFA Nations League,D,10,5,4,1,1.5,0.7,0.8,1.9,10,5,3,2,1.7,0.5,1.2,1.8,1,1
2022-06-14,Bosnia and Herzegovina,Finland,False,UEFA Nations League,H,10,3,3,4,0.8,1.0,-0.2,1.2,10,3,2,5,1.0,1.2,-0.2,1.1,0,1
2022-06-14,Armenia,Scotland,False,UEFA Nations League,A,10,2,2,6,0.5,2.6,-2.1,0.8,10,6,2,2,1.5,1.1,0.4,2.0,0,1
2022-06-14,Turkey,Lithuania,False,UEFA Nations League,H,10,6,1,3,2.7,1.5,1.2,1.9,10,2,1,7,0.7,2.4,-1.7,0.7,0,1
2022-06-14,Moldova,Andorra,False,UEFA Nations League,H,10,2,1,7,1.0,2.1,-1.1,0.7,10,4,1,5,0.9,1.6,-0.7,1.3,0,1
2022-06-14,Liechtenstein,Latvia,False,UEFA Nations League,A,10,0,1,9,0.2,3.2,-3.0,0.1,10,5,3,2,1.4,0.7,0.7,1.8,0,1
2022-06-14,Chile,Ghana,True,Kirin Cup,D,10,3,1,6,0.8,1.8,-1.0,1.0,10,2,4,4,1.0,1.4,-0.4,1.0,1,1
2022-06-14,Japan,Tunisia,False,Kirin Cup,A,10,8,1,1,1.9,0.5,1.4,2.5,10,5,2,3,1.2,0.3,0.9,1.7,0,1
2022-06-14,Turks and Caicos Islands,Sint Maarten,False,CONCACAF Nations League,H,10,2,0,8,1.2,5.4,-4.2,0.6,10,2,3,5,2.2,2.6,-0.4,0.9,0,1
2022-06-14,Luxembourg,Faroe Islands,False,UEFA Nations League,D,10,3,1,6,0.8,1.7,-0.9,1.0,10,3,1,6,0.8,1.6,-0.8,1.0,0,1
2022-06-14,Bonaire,United States Virgin Islands,True,CONCACAF Nations League,H,10,5,2,3,2.1,2.0,0.1,1.7,10,1,1,8,0.5,2.7,-2.2,0.4,1,1
2022-07-05,Seychelles,Botswana,True,COSAFA Cup,A,10,1,5,4,0.8,2.3,-1.5,0.8,10,2,2,6,0.8,1.3,-0.5,0.8,1,1
2022-07-05,Angola,Comoros,True,COSAFA Cup,H,10,3,4,3,1.2,1.2,0.0,1.3,10,5,0,5,1.3,1.2,0.1,1.5,1,1
2022-07-06,Lesotho,Malawi,True,COSAFA Cup,H,10,2,4,4,0.8,1.7,-0.9,1.0,10,3,1,6,0.8,1.4,-0.6,1.0,1,1
2022-07-06,Mauritius,Eswatini,True,COSAFA Cup,A,10,1,3,6,0.9,1.4,-0.5,0.6,10,4,4,2,1.4,1.1,0.3,1.6,1,1
2022-07-07,Angola,Seychelles,True,COSAFA Cup,H,10,4,4,2,1.5,1.2,0.3,1.6,10,1,5,4,0.8,2.3,-1.5,0.8,1,1
2022-07-07,Comoros,Botswana,True,COSAFA Cup,A,10,4,0,6,1.3,1.5,-0.2,1.2,10,3,2,5,0.8,1.1,-0.3,1.1,1,1
2022-07-08,Malawi,Eswatini,True,COSAFA Cup,D,10,3,1,6,0.8,1.4,-0.6,1.0,10,5,4,1,1.7,1.0,0.7,1.9,1,1
2022-07-08,Lesotho,Mauritius,True,COSAFA Cup,H,10,3,4,3,0.9,1.5,-0.6,1.3,10,1,2,7,0.8,1.6,-0.8,0.5,1,1
2022-07-10,Eswatini,Lesotho,True,COSAFA Cup,H,10,4,5,1,1.7,1.1,0.6,1.7,10,3,4,3,0.9,1.5,-0.6,1.3,1,1
2022-07-10,Mauritius,Malawi,True,COSAFA Cup,A,10,1,2,7,0.9,1.7,-0.8,0.5,10,3,2,5,0.9,1.1,-0.2,1.1,1,1
2022-07-10,Seychelles,Comoros,True,COSAFA Cup,A,10,1,5,4,0.7,1.9,-1.2,0.8,10,3,0,7,1.1,1.6,-0.5,0.9,1,1
2022-07-10,Botswana,Angola,True,COSAFA Cup,H,10,3,2,5,0.8,1.1,-0.3,1.1,10,5,4,1,1.8,1.1,0.7,1.9,1,1
2022-07-12,Madagascar,Namibia,True,COSAFA Cup,A,10,1,3,6,0.5,1.7,-1.2,0.6,10,2,4,4,0.9,1.3,-0.4,1.0,1,1
2022-07-12,Zambia,Botswana,True,COSAFA Cup,D,10,3,1,6,1.4,1.8,-0.4,1.0,10,4,2,4,0.9,1.0,-0.1,1.4,1,1
2022-07-13,Senegal,Eswatini,True,COSAFA Cup,D,10,6,3,1,1.3,0.4,0.9,2.1,10,5,4,1,1.8,1.0,0.8,1.9,1,1
2022-07-13,South Africa,Mozambique,False,COSAFA Cup,D,10,4,3,3,0.7,0.9,-0.2,1.5,10,2,2,6,0.6,1.3,-0.7,0.8,0,1
2022-07-15,Zambia,Senegal,True,COSAFA Cup,H,10,3,2,5,1.5,1.7,-0.2,1.1,10,6,3,1,1.4,0.5,0.9,2.1,1,1
2022-07-15,Namibia,Mozambique,True,COSAFA Cup,H,10,2,4,4,0.9,1.3,-0.4,1.0,10,2,3,5,0.6,1.2,-0.6,0.9,1,1
2022-07-15,South Africa,Madagascar,False,COSAFA Cup,H,10,4,3,3,0.7,0.9,-0.2,1.5,10,1,3,6,0.5,1.5,-1.0,0.6,0,1
2022-07-15,Botswana,Eswatini,True,COSAFA Cup,H,10,4,3,3,1.0,0.6,0.4,1.5,10,5,4,1,1.7,0.9,0.8,1.9,1,1
2022-07-17,South Africa,Botswana,False,COSAFA Cup,H,10,5,2,3,0.9,1.0,-0.1,1.7,10,5,3,2,1.2,0.5,0.7,1.8,0,1
2022-07-17,Mozambique,Senegal,True,COSAFA Cup,D,10,2,3,5,0.5,1.0,-0.5,0.9,10,6,2,2,1.7,0.9,0.8,2.0,1,1
2022-07-17,Namibia,Zambia,True,COSAFA Cup,A,10,3,3,4,0.9,1.2,-0.3,1.2,10,4,2,4,1.9,1.8,0.1,1.4,1,1
2022-07-19,Japan,Hong Kong,False,EAFF Championship,H,10,7,1,2,1.7,0.7,1.0,2.2,10,2,0,8,0.6,2.4,-1.8,0.6,0,1
2022-07-20,China PR,South Korea,True,EAFF Championship,A,10,1,3,6,0.9,1.9,-1.0,0.6,10,7,1,2,2.3,1.0,1.3,2.2,1,1
2022-07-24,South Korea,Hong Kong,True,EAFF Championship,H,10,7,1,2,2.1,0.9,1.2,2.2,10,2,0,8,0.6,2.8,-2.2,0.6,1,1
